siteId,name,calory,carbo,protein,fat,fiber,activity1,activity2,activity3,activity4
1527,گندم پرک,326,82.6,13,4.3,173.9,46,34,92,79
1532,جانبو شلز,342,71.4,13.1,1.3,2,48,36,97,83
1528,گرانولا,471,64,10,20,5,66,50,133,114
1534,فت بمب,393,25,10.7,32.1,3.6,55,41,111,95
1529,موسلی,400,51.3,8.8,20,6.3,56,42,113,97
1530,باقلوا استانبولی,428,37.6,6.7,29,2.6,60,45,121,104
1535,بولت پروف,59,0.2,0.3,6.4,0,8,6,16,14
1450,جوانه سبز گندم,50,8.6,5.1,1.8,1.9,7,5,14,12
1536,رطب,275,67.5,2.5,0,5,39,29,78,67
1537,شربت سکنجبین,159,40.3,0,0,0,22,16,45,38
1538,کماج همدان,426,65,8.6,15.4,2.6,60,45,121,103
1540,آش گوجه,175,18.7,3.5,11.9,3.2,24,18,49,42
1541,کرم فندق,755,6,15,73,0,107,80,214,184
1544,چای نبات,15,3.9,0,0,0,2,1,4,3
1545,آش کشک,131,20.7,10.4,2.7,2.7,18,13,37,31
1542,دسر کونافه,489,43.8,6.2,33.6,2.4,69,52,139,119
1543,,,,,,,,,,
1539,آش گوشواره (جوشواره),254,28.1,10.3,13,3.1,36,27,72,61
1533,نان یوخه یا شیرینی کاک,411,64.5,8.1,13.9,2.3,58,43,116,100
1547,شیر قهوه (پاستوریزه),81,19,0.8,0.5,0,11,8,23,19
1546,حلوای هویج,309,47.9,2.9,12.1,1.4,43,32,87,75
1549,نان تست جو دوسر,292,52.8,9.2,4.8,4.4,41,31,83,71
1552,سیر قلیه,142,11.5,10.3,6.2,3,20,15,40,34
1553,حلیم جو,155,28.7,5.8,2.3,4.8,22,16,44,37
1548,شیره توت,269,61.3,9,2.4,10.6,38,28,76,65
1551,سالاد سزار,144,8,8.6,8.8,1,20,15,40,35
1554,قلیه کدو,82,13.1,4.7,1.8,2.6,11,8,23,20
1531,کیک یخچالی,229,37.9,3.9,7.3,0.3,32,24,65,55
1550,بلغور جو,354,71.7,12.5,2.3,17.3,50,37,100,86
1556,کدو تنبل سرخ شده,97,4.7,0.6,8.8,1.2,13,10,27,23
1558,نان جو دو سر سه نان,190,55,13.3,0.5,11,27,20,54,46
1555,خوراک هویج و لوبیا,72,14.9,3.5,0.4,4.6,10,7,20,17
1562,کره گوسفندی,714,0,8.6,80,0,101,76,203,174
1557,سیب گلاب,52,13.7,0.3,0.2,2.4,7,5,14,12
1559,خارک یا خرمای نارس (خرمای نور),282,74.6,2.8,0,8.5,40,30,80,68
1563,بلیسیمو کاله شکلاتی,134,14,15.4,3,1.9,19,14,38,32
1560,,,,,,,,,,
1564,بلیسیمو کاله چیز کیک لیمو,148,16,15.4,3,1.9,21,15,42,36
1566,بلیسیمو کاله توت وحشی,146,15.2,15.4,3,1.9,20,15,41,35
1561,تلاویچ,95,3.1,12.5,1.9,0,13,10,27,23
1569,,,,,,,,,,
1567,تن ماهی در روغن زیتون (روغن گرفته شده),196,0,26.8,8.9,0,27,20,55,47
1570,تخم شربتی,462,53.8,15.4,19.2,7,65,49,131,112
1571,ماهی راشگو,146,0,19,7.1,0,20,15,41,35
1565,بلیسیمو کاله وانیلی,142,15,15.4,3,1.9,20,15,40,34
1573,ماهی بیاح (کفال خاکستری),83,0,14.1,2.9,0,11,8,23,20
1574,ماهی سنگسر ,84,0,0,0,0,11,8,23,20
1575,ماهی زوری یا گاریز (کفال),150,0,24.8,4.8,0,21,15,42,36
1568,شکلات تلخ 90 درصد,600,30,10,53.3,4,85,63,170,146
1576,ماهی شانگ (تیلاپیا),128,0,26.2,2.6,0,18,13,36,31
1577,ماهی سرخو,104,0.1,20.8,2.3,0,14,11,29,25
1572,ماهی سبور,263,0,22.1,19.6,0,37,28,74,64
1578,ماهی خارو,158,0,18,9,0,22,16,44,38
1579,ماهی زبون,85,0,15.3,2.4,0,12,9,24,20
1580,ماهی خطیروک,124,0,22.6,3.1,0,17,13,35,30
1583,نان چاباتا,244,43.6,10.3,2.6,1,34,26,69,59
1584,ترشی میوه مخلوط,123,25.3,2,0.6,4.3,17,13,34,30
1585,نخود فرنگی پلو,145,21,4,5,0.2,20,15,41,35
1586,شنیسل مرغ,297,16.3,15.6,18.8,0.9,42,31,84,72
1588,توت سفید خام,43,10,1.3,0.7,0.3,6,4,12,10
1589,کپه (کبه),192,19.2,13.5,6.7,1,27,20,54,46
1581,مارماهی,236,0,23.5,15,0,33,25,67,57
1590,,,,,,,,,,
1592,رایس کیک,388,80.2,6.2,0,0.1,55,41,110,94
1582,ماهی صافی,98,1,21,1.3,1,13,10,27,23
1593,,,,,,,,,,
1591,شکلات گلاسه,152,24.1,4.3,4.5,0.8,21,16,43,37
1596,نان تست بدون گلوتن,277,53.3,0,3.3,1,39,29,78,67
1599,پیراشکی سویا و گوشت,469,42,30.3,20,4.9,66,49,133,114
1594,حلوا زرده همدان,51,3,1.2,3.9,0.1,7,5,14,12
1595,خورشت ریواس,101,3.5,7.6,6.6,6.3,14,10,28,24
1597,,,,,,,,,,
1601,گوش فیل,374,53.6,9.2,13.2,1.6,53,39,106,91
1598,شکلات کاکائویی,548,61,4.9,31.4,1.1,77,58,155,133
1600,آش بادمجان,201,22,9.1,8.3,4.4,28,21,57,49
1602,قلیه دزفولی,118,15.9,5.4,3.9,2.1,16,12,33,28
1604,شیر پسته,140,17.2,5.1,6.2,1.3,19,14,39,34
1606,بز قرمه,159,8.5,8.7,10.4,1.9,22,16,45,38
1603,مرغ شکم پر,272,21.3,18.3,13.4,3.1,38,28,77,66
1605,کوکو باقلا,104,11.3,5.2,4.6,2.5,14,11,29,25
1607,مگشت (پلو جنوبی),202,29.6,8.8,5.8,2.1,28,21,57,49
1608,خورشت گوجه سبز و چاقاله بادام,109,4.5,10.9,5.3,1.1,15,11,30,26
1609,خورشت باقلا سبز,127,8.2,12.3,5,2.7,18,13,36,30
1610,لازانیا اسفناج,131,16.2,6.7,4.7,2.1,18,13,37,31
1611,خیار چنبر,15,3,1,0,1,2,1,4,3
1616,,,,,,,,,,
1612,ترشی آلبالو,50,12,1,0,1.6,7,5,14,12
1614,سویا آجیلی,471,33.6,35.2,25.4,17.7,66,50,133,114
1613,تخم کبک,158,0.4,13.1,11.1,0,22,16,44,38
1617,کیک رژیمی,262,56.7,3,2.7,1.9,37,27,74,63
1618,,,,,,,,,,
1615,پاچه پخته,267,0,26.4,16.8,0,37,28,75,65
1619,سس آلفردو,332,8.4,6.1,31,0.1,47,35,94,80
1620,,,,,,,,,,
1624,نان نیمه آماده (نان پیتزا),411,45.5,10,21.3,3,58,43,116,100
1627,اریتریتول,0,100,0,0,0,0,0,0,0
1626,استویا (برگ شیرین),150,99.5,0,0,92,21,15,42,36
1621,,,,,,,,,,
1622,,,,,,,,,,
1623,نان تست منجمد بدون گلوتن,424,67.2,3.8,15.7,0,60,45,120,103
1628,پودر تارتار,258,61.5,0,0,0.2,36,27,73,62
1625,آرد بادام,573,19.6,21,50.3,10.8,81,61,162,139
1629,پودر اسفرزه,300,100,0,0,75,42,31,85,73
1630,دانه خاکشیر,0,0,27.5,33,0,0,0,0,0
1632,پودر وانیل,357,71.4,7,0,0,50,38,101,87
1587,شنیسل میگو,262,22.4,15,12.2,0.1,37,27,74,63
1635,پیتزا شیکاگو,303,15.3,12.6,21.5,0.6,43,32,86,73
1631,بیکینگ پودر,53,27.7,0,0,0.2,7,5,15,12
1636,نان سیر,317,38.7,8,14.8,1.7,45,33,90,77
1637,پیتزا سیر,243,29,10.4,9.6,1.8,34,25,69,59
1638,پیتزا تن ماهی و ذرت اسلایس,308,30.5,14.7,16,2.7,43,32,87,75
1633,صمغ زانتان,333,83.3,0,0,83.3,47,35,94,81
1634,پودر پروتئین کازئین,367,0,80,0,0,52,39,104,89
1639,پیتزا مخلوط,263,34.1,8.3,10.4,2.3,37,28,74,64
1642,انبه خشک,332,78.7,1.7,2.1,1.7,47,35,94,80
1643,پیتزا یونانی,250,20,9,9,2,35,26,71,60
1644,پیتزا زبان,277,24.6,15.1,13.1,1.4,39,29,78,67
1645,پیتزای بورک (پیتزا رولی),240,30,9,11,2,34,25,68,58
1646,,,,,,,,,,
1647,پیتزا ایتالیایی مرغ و قارچ,277,32.4,14.9,10,2.7,39,29,78,67
1640,ذرت شیرین پخته,108,25,2.3,1.2,3,15,11,30,26
1649,توت فرنگی خشک,343,85.7,0,0,0,48,36,97,83
1650,یاقوتی,104,27,1,0,1,14,11,29,25
1641,نشاسته ذرت,381,91.3,0.3,0.1,1.1,54,40,108,92
1648,پیتزا قارچ و گوشت,267,23.8,13.2,13.2,1.9,37,28,75,65
1654,پودر پسیلیوم,378,88.9,0,0,77.8,53,40,107,92
1655,جلاتو با شکر,194,26.5,4.1,7.9,0.5,27,20,55,47
1656,سیر سیاه,330,66,13.2,0,0,46,35,93,80
1651,گندم بوداده,500,57.5,15,20,12.5,71,53,142,121
1652,یخمک,80,19.5,0,0,0,11,8,22,19
1658,شیر خشک اسکیم (بدون چربی),363,54,30,0.1,0,51,38,103,88
1659,پودر سویا ایزوله شده,386,3.3,89.1,3.3,0,54,41,109,94
1653,عسلک,325,80,0.4,0,0,46,34,92,79
1657,املت بدون تخم مرغ (وگان),423,61,12,13,7,60,45,120,103
1662,شله مشهدی,240,15,10,15,4,34,25,68,58
1663,بلغور جو دوسر فوری,372,76.7,10,5.4,7.2,52,39,105,90
1664,ماهیچه,266,2.6,26.7,15.7,0.6,37,28,75,64
1666,نان عراقی,360,76,10,1.1,2,51,38,102,87
1660,پودر سفیده تخم مرغ,400,0,80,0,0,56,42,113,97
1661,قتلمه,545,57,5,33.5,1.3,77,58,154,132
1670,پنیر پیتزا وگان,268,3.3,3.5,28.1,2.5,38,28,76,65
1665,جلاتو بدون شکر,130,12.7,4.1,7.9,0.5,18,13,36,31
1671,همبرگر گیاهی,145,14.9,7.9,7.9,5.3,20,15,41,35
1667,ملون,36,9.1,0.5,0.1,0.8,5,3,10,8
1668,,,,,,,,,,
1673,حلوا سیاه,486,68.1,6.5,23.1,5.9,69,51,138,118
1669,گوشت چرخ کرده مخلوط,210,0,19,14.2,0,29,22,59,51
1674,انارویج,213,11,8.1,16.2,1.7,30,22,60,51
1676,خورشت اسفناج با مرغ,144,7.3,11.2,8.2,1.8,20,15,40,35
1675,کوکو گردو,248,7.2,8.4,21.7,1.8,35,26,70,60
1672,سوسیس گیاهی,215,6.8,23.9,11.4,1.1,30,22,61,52
1680,برنج بوداده یا برنجک,430,84.5,8.1,5.4,1,61,45,122,104
1683,کاسه کبابی,363,5.3,24.5,27.1,0.5,51,38,103,88
1677,شیره نیشکر,269,73,0,0,0,38,28,76,65
1679,سوسیس مرغ,191,4.3,14.6,12.5,0,27,20,54,46
1678,خورشت نخودفرنگی,185,4,11.3,13.6,0.9,26,19,52,45
1684,بورک گوشت,240,34.5,7.6,8.4,1.3,34,25,68,58
1681,خورشت فاصولیه,116,8,8,4,8,16,12,32,28
1682,پیچاق قیمه,250,2.8,15.3,19.6,1,35,26,71,60
1686,خورشت قیمه بادمجان,200,6.3,11.3,14,1.9,28,21,56,48
1689,سوسیس تخم مرغ,283,0.7,15.4,23.8,0,40,30,80,69
1690,غوره مسما,177,11,13.4,9.2,2,25,18,50,43
1685,بورک مرغ,350,17.5,23.5,20.9,0.9,49,37,99,85
1691,سیرابیج,183,17,8.7,9.5,1.1,26,19,52,44
1692,پودر اسپرولینا,290,23.9,57.5,7.7,3.6,41,30,82,70
1688,ارده شکلاتی,533,52.8,13.2,30,6.6,75,56,151,130
1693,هلو انجیری,39,10,0.9,0.3,1.5,5,4,11,9
1695,خورشت انار,126,11.5,8.3,5.5,1.9,17,13,35,30
1696,چکدرمه,180,20.2,9.1,73,2.1,25,19,51,43
1697,کال کباب,61,11.3,1.7,1.6,2.5,8,6,17,14
1699,آش قلیه,152,23.5,9.8,4.4,5.1,21,16,43,37
1687,اکبر جوجه (فقط مرغ),264,0.4,27.4,16.3,0,37,28,75,64
1694,نان پروتئین سه نان,283,44,20,3,13,40,30,80,69
1700,آش میوه اردبیل,191,36,8.7,3.3,3.3,27,20,54,46
1701,,,,,,,,,,
1703,سس سالاد سزار,515,7.8,10.2,49.4,0.9,73,54,146,125
1698,شیرین تره,46,4.3,4.2,1.8,1.9,6,4,13,11
1706,قاتلاما,330,68.3,8.2,2,2.1,46,35,93,80
1708,راویولی پنیری با سس,131,17.8,5.1,4.4,1.2,18,13,37,31
1702,کاهو فرانسوی,13,2.3,1.3,0.2,0.9,1,1,3,3
1709,سوپ برش / کلم,22,5,0.7,0.1,1,3,2,6,5
1704,سس پنیر,508,16.5,1,39.6,0,72,54,144,123
1712,گولاش,105,6.6,5.1,6.5,1,14,11,29,25
1714,بستنی ماراش استانبولی,175,29,4,4,0,24,18,49,42
1710,آکروشکا,95,6,4.5,6,1,13,10,27,23
1705,خورشت ماست هندی,142,7.6,12.7,6.8,0.9,20,15,40,34
1711,مالتاشن,214,24,11,8.2,1.6,30,22,60,52
1716,کاچی بدون شکر,100,4,1,9,1,14,10,28,24
1718,شیر برنج بدون شکر,66,11.3,3.2,0.8,0.4,9,7,18,16
1713,بستنی سوهان میهن,272,21.9,3.8,18.9,0,38,28,77,66
1715,بال مرغ سوخاری,275,1.3,22.4,19.4,0.1,39,29,78,67
1720,پودر ماسالا,238,44.1,7.8,10.1,20.5,33,25,67,58
1717,ماهی مطنجه,177,6.3,9.9,12.5,0.5,25,18,50,43
1721,سوپ پای مرغ,127,13.6,7.3,4.9,2.4,18,13,36,30
1719,ارده خرما,428,44.5,9,25.4,2.8,60,45,121,104
1723,کوکتل پنیری,327,5,14,29,3,46,34,92,79
1724,هسته زردآلو,520,41.7,20.8,41.7,0,73,55,147,126
1707,باسترمه,243,32,7.2,6,1.4,34,25,69,59
1722,ماهی کولی سرخ شده,207,0,26.1,10.7,0,29,22,58,50
1726,تخم مرغ نیمرو با کره,180,0.7,11.8,14.2,0,25,19,51,43
1727,تخم مرغ نیمرو بدون روغن,143,0.7,12.5,9.5,0,20,15,40,34
1729,دوغ کم چرب,25,1.9,2.1,1,0,3,2,7,6
1725,آلبالو وزن شده با هسته,33,8.1,0.7,0.2,1.1,4,3,9,8
1728,قند حبه,387,100,0,0,0,55,41,110,94
1733,سالاد لوبیا قرمز,180,15.7,5.4,11.3,4.1,25,19,51,43
1731,سالاد پاستا از آرد کامل با سبزیجات,197,27.1,5.6,9.6,5.5,28,20,56,48
1734,نوشابه سون آپ,32,0,0,0,0,4,3,9,7
1735,لیموناد گازدار,40,10.1,0.1,0,0,5,4,11,9
1730,سالاد پاستا با سبزیجات,136,15.1,3,7.5,2,19,14,38,33
1732,سالاد لوبیا چشم بلبلی,64,13.3,2.1,0.4,2.9,9,6,18,15
1739,گوشت چرخ کرده، پخته,193,0,26.2,8.9,0,27,20,54,47
1738,سس پستو,424,7.6,10.3,42,2.1,60,45,120,103
1742,گوشت اردک (با پوست) پخته,337,0,19,28.4,0,47,35,95,82
1740,باقالی پلو با تن ماهی,168,12.4,10,7.5,1.2,23,17,47,40
1736,جو دوسر پرک پخته (اوتمیل),71,12,2.5,1.5,1.7,10,7,20,17
1741,خوراک نخود,117,17.2,4,3.7,3.5,16,12,33,28
1737,گرانولا رژیمی (بدون کاکائو، خرما و حداقل عسل),286,39.2,6.3,12.3,5.5,40,30,81,69
1746,پنیر کوزه پاستوریزه (بسته بندی),319,0,0,28,0,45,33,90,77
1743,سینه اردک، کباب شده,140,0,27.6,2.5,0,19,14,39,34
1747,خوراک قارچ و سیب زمینی,107,9.6,1.7,7.5,1.8,15,11,30,26
1748,ارزن خام,378,72.8,11,4.2,8.5,53,40,107,92
1749,ارزن پخته,119,23.7,3.5,1,1.3,16,12,33,29
1744,ران اردک بدون پوست، پخته,178,0,29.1,6,0,25,18,50,43
1745,ران اردک با پوست، پخته,217,0,26.8,11.4,0,30,23,61,52
1752,شکلات مغزدار (اسنیکرز),488,62.8,6.9,24.4,1.9,69,52,138,119
1753,شکلات تلخ 72 درصد (70-85),598,45.9,7.8,42.6,10.9,85,63,170,145
1754,کامکوات,71,15.9,1.9,0.9,6.5,10,7,20,17
1755,گلابی آسیایی,51,10.6,0.5,0.2,3.6,7,5,14,12
1756,نان گِرده روستا یا محلی,267,44.4,5.4,8,0.8,37,28,75,65
1757,مرغ پرتقالی,130,4.1,10.3,8.3,0.6,18,13,36,31
1751,گندم، پحته,132,27.6,5.7,0.8,4.3,18,14,37,32
1759,مربا کامکوات,244,61.9,0.8,0.6,2.9,34,26,69,59
1760,کلوچه فومن,414,60.4,7.3,16.3,1.6,58,44,117,100
1761,ترشی گل کلم,24,3.9,0.9,0.1,1.3,3,2,6,5
1763,ترشی کلم قرمز,30,5.9,1.1,0.1,1.7,4,3,8,7
1764,حلوا لوز (شیرینی),365,45,6.3,18.2,2.4,51,38,103,89
1758,گوشت گنجشک,132,0.1,18.1,5.9,0,18,14,37,32
1767,پنیر یونانی (آلیما),210,6.5,10,16,0,29,22,59,51
1762,ترشی فلفل,33,6.6,1.4,0.1,1.1,4,3,9,8
1768,آش گندم,98,16.9,5,1.6,3.6,13,10,27,23
1765, چلغوز یا جلغوزه,673,13.1,13.7,68.4,3.7,95,71,191,164
1766,ماست ایسلندی بدون چربی (کاله),62,0,10,0,0,8,6,17,15
1771,ماهی سالمون خام,208,0,20.4,13.4,0,29,22,59,50
1750,آش توکی,58,11.8,1.8,0.5,1.1,8,6,16,14
1769,دسر رنگینک,404,54.9,6,20.1,5.3,57,43,114,98
1773,ماهی کیلکا,157,0,23,6.5,0,22,16,44,38
1774,آلو خورشتی,240,63.9,2.2,0.4,7.1,34,25,68,58
1775,سالاد ماکارونی بدون سس,102,19.4,4.5,0.7,1.9,14,10,29,24
1772,ماهی سفید کبابی,112,0,24.4,1.3,0,15,11,31,27
1770,نان فسا شیرازی,463,60.4,7.3,21.9,2.6,65,49,131,112
1779,بریونی,302,1.5,16.7,25.1,0,42,32,85,73
1782,کلم بروکلی پخته ,35,7.2,2.4,0.4,3.3,4,3,9,8
1783,کلم بروکلی سرخ شده/ سوخاری,58,6.5,2.1,7.4,3,8,6,16,14
1778,بادام زمینی بوداده (با نمک),597,21.3,24.4,49.7,8.4,84,63,169,145
1776,فیله مرغ پخته,158,0,32.1,3.2,0,22,16,44,38
1780,کنجد بو داده بدون نمک,565,25.7,17,48,14,80,60,160,137
1781,گل کلم سرخ شده,84,3.9,1.7,7.4,2.2,11,8,23,20
1786,مرغ چرخ کرده سرخ شده ,189,0,23.5,10.9,0,26,20,53,46
1787,لوبیا سیاه پخته,130,24.4,8.2,0.4,8.3,18,13,36,31
1784,کتلت مرغ,200,8,9,14,1,28,21,56,48
1788,خمیر یوفکا,320,64,10,2,2,45,34,90,78
1789,پشن فروت,97,23.4,2.2,0.7,10.4,13,10,27,23
1790,جک فروت,959,23.3,1.7,0.6,1.5,136,102,272,233
1785,مرغ چرخ کرده خام ,143,0,17.4,8.1,0,20,15,40,34
1793,سس قارچ,145,7,6,11,1,20,15,41,35
1794,ران مرغ کامل، سرخ شده,254,2.5,26.8,14.4,0.1,36,27,72,61
1795,ران مرغ کامل، پخته,190,0,24.8,9.2,0,27,20,54,46
1791,کلم بروکسل سرخ شده,59,6.4,2.3,3.5,2.3,8,6,16,14
1792,پیاز داغ,346,39.3,4.8,18.5,2.5,49,36,98,84
1798,کتف مرغ پخته,253,0,23.7,16.9,0,35,26,71,61
1799,کتف مرغ سرخ شده,318,0,27,22.6,0,45,33,90,77
1796,پودینگ دانه چیا (شیر، دانه چیا، عسل),206,23.8,7,10.4,10.3,29,21,58,50
1800,موز خشک شده,346,88.3,3.9,1.8,9.9,49,36,98,84
1797,کتف مرغ کبابی,253,0,23.7,16.9,0,35,26,71,61
1802,کدو تنبل پخته (حلوایی),20,4.9,0.7,0.1,1.1,2,2,5,4
1804,لواشک انجیر,172,2,0,0.4,5.6,24,18,48,41
1803,پیراشکی مرغ,271,23,15,13,1,38,28,77,66
1801,کدو تنبل خام (حلوایی),26,6.5,1,0.1,0.5,3,2,7,6
1806,لبو پخته,44,10,1.7,0.2,2,6,4,12,10
1807,جوجه کباب با استخوان,237,0,27,13.5,0,33,25,67,57
1809,گز آردی 28 درصد,424,69,7,14,0,60,45,120,103
1805,مرغ چرخ کرده، پخته,189,0,23.3,11,0,26,20,53,46
1812,سیر سرخ شده (سیر داغ),303,26,5,21,1.7,43,32,86,73
1810,گز آردی 35 درصد,385,56.4,7.4,15.7,0,54,41,109,93
1808,پودینگ برنج,110,19,4,2,2,15,11,31,26
1813,قیمه و کَورگ غذای کردی (گوشت و تره),217,9,15,13,1,30,23,61,52
1814,لیمو شیرازی,30,10.5,0.7,0.2,2.8,4,3,8,7
1815,لیمو سنگی,29,9.3,1.1,0.3,2.8,4,3,8,7
1811,گز آردی 42 درصد,457,60,10,20,0,64,48,129,111
1818,پودینگ خرما,238,49.6,2.3,4.9,3.7,33,25,67,58
1816,کباب بناب,248,0.8,20.1,16.5,0.1,35,26,70,60
1817,کنوفه یا کنافه,355,46,6.1,17,1,50,37,100,86
1819,کوکو عدس,250,15,7,18,4,35,26,71,60
1777,توپک خرمایی,333,66,4,9.4,7.8,47,35,94,81
1820,نان سمون (صمون),201,43.1,5.2,0.5,1.4,28,21,57,49
